TOI,TIC ID,Disposition
5936.01,396378209,PC
5937.01,158552665,PC
5938.01,452508760,PC
5939.01,27230283,PC
594.01,146406806,PC
5941.01,303456821,PC
5943.01,63659057,PC
5944.01,88101924,PC
5945.01,159104028,PC
5946.01,366846982,PC
5947.01,331691841,PC
5949.01,64282927,PC
5950.01,258738667,PC
5951.01,154762431,PC
5952.01,287643871,PC
5953.01,27863043,PC
5954.01,297153209,PC
5955.01,434116397,PC
5956.01,236785891,PC
5957.01,407653728,PC
5958.01,436764867,PC
5961.01,262689575,PC
5964.01,200606159,PC
5965.01,405788729,PC
5967.01,369532319,PC
5968.01,431810418,PC
5968.02,431810418,PC
5971.01,160432093,PC
5973.01,154353849,PC
5974.01,354173595,PC
5975.01,376847633,PC
5978.01,266023807,PC
5981.01,120045750,PC
5983.01,356871098,PC
5985.01,272782368,PC
5987.01,284900292,PC
5989.01,154437244,PC
5990.01,29385858,PC
5991.01,230064711,PC
5996.01,293880523,PC
5997.01,39516274,PC
5998.01,370907864,PC
6000.01,259233660,PC
6002.01,102734241,PC
6007.01,279922257,PC
6008.01,286201103,PC
6009.01,128558444,PC
601.01,141363913,PC
6010.01,199949052,PC
6011.01,414019147,PC
6012.01,432280671,PC
6016.01,327369524,PC
6018.01,67881560,PC
6019.01,125520907,PC
6022.01,455947620,PC
6022.02,455947620,PC
6025.01,439942982,PC
6026.01,396234347,PC
6027.01,368678195,PC
6029.01,419523962,PC
6032.01,285466025,PC
6033.01,67711670,PC
6034.01,388076422,PC
6035.01,323194443,PC
6038.01,194736418,PC
6040.01,250839071,PC
6041.01,192415680,PC
6042.01,374919956,PC
6044.01,356916207,PC
6045.01,467649533,PC
6046.01,66296167,PC
6047.01,115451738,PC
6048.01,280024247,PC
605.01,181304295,PC
6050.01,339207264,PC
6051.01,353960022,PC
6054.01,392681545,PC
6054.02,392681545,PC
6055.01,355640518,PC
6056.01,102808276,PC
6057.01,104734832,PC
6058.01,144006874,PC
6059.01,321578632,PC
6060.01,428867906,PC
6061.01,239823606,PC
6062.01,122629761,PC
6063.01,67031480,PC
6064.01,428767018,PC
6065.01,172033454,PC
6066.01,219697927,PC
6067.01,198458010,PC
6068.01,400093502,PC
6070.01,29106627,PC
6071.01,440624788,PC
6074.01,99896567,PC
6075.01,424388628,PC
6076.01,308301091,PC
6077.01,196066560,PC
6078.01,119973835,PC
6078.02,119973835,PC
6079.01,272670038,PC
6080.01,116048097,PC
6082.01,199712572,PC
6085.01,160223936,PC
6086.01,18318288,PC
6091.01,336255880,PC
6093.01,97165413,PC
6095.01,157081737,PC
6097.01,293743169,PC
6098.01,269341832,PC
6099.01,118914286,PC
6100.01,170434745,PC
6102.01,55849732,PC
6103.01,92590258,PC
6104.01,265010875,PC
6105.01,182405015,PC
6107.01,152245179,PC
6108.01,255780160,PC
6109.01,384984325,PC
6109.02,384984325,PC
611.01,154459165,PC
6110.01,7439480,PC
6112.01,258741560,PC
6113.01,116631353,PC
6114.01,419840740,PC
6115.01,120115768,PC
6116.01,364408162,PC
6117.01,436508469,PC
6118.01,125367522,PC
6119.01,322498101,PC
612.01,284738182,PC
6120.01,435851868,PC
6121.01,165682741,PC
6122.01,352442207,PC
6123.01,91101364,PC
6124.01,269488987,PC
6125.01,404516402,PC
6126.01,129004637,PC
6127.01,313975346,PC
6128.01,100769500,PC
6129.01,115739057,PC
613.01,77527511,PC
6130.01,210083929,PC
6131.01,357872559,PC
6132.01,188800346,PC
6134.01,199721945,PC
6135.01,100909102,PC
6136.01,468692991,PC
6137.01,44295981,PC
6138.01,352892371,PC
6139.01,468765355,PC
6140.01,456783397,PC
6141.01,217980791,PC
6142.01,129108133,PC
6144.01,115683877,PC
6145.01,404488903,PC
6146.01,372178596,PC
6147.01,402740809,PC
6148.01,371573539,PC
6149.01,195606729,PC
6150.01,434186655,PC
6151.01,312289279,PC
6153.01,411343008,PC
6154.01,301986302,PC
6155.01,120051913,PC
6158.01,404456775,PC
6159.01,422037524,PC
616.01,145879095,PC
6160.01,294904059,PC
6161.01,188001223,PC
6162.01,164260243,PC
6163.01,422457210,PC
6164.01,239542854,PC
6165.01,287863314,PC
6166.01,190822775,PC
6167.01,330665027,PC
6168.01,10593553,PC
6169.01,193979250,PC
6171.01,67478724,PC
6173.01,416486384,PC
6174.01,164280385,PC
6175.01,258738570,PC
6176.01,298776943,PC
6177.01,331456189,PC
6178.01,314649737,PC
6179.01,257056367,PC
618.01,173640199,PC
6180.01,452743735,PC
6181.01,199162630,PC
6182.01,97249514,PC
6183.01,351864831,PC
6184.01,257207557,PC
6185.01,346077232,PC
6187.01,251894891,PC
6188.01,469702377,PC
6189.01,63844530,PC
6190.01,440636649,PC
6191.01,197743152,PC
6192.01,194234471,PC
6193.01,387933822,PC
6194.01,176861415,PC
6195.01,155258153,PC
6196.01,330944099,PC
6197.01,196261799,PC
6198.01,202514659,PC
6199.01,302201081,PC
6200.01,44621795,PC
6201.01,455727012,PC
6202.01,422223456,PC
6203.01,437756191,PC
6204.01,325410269,PC
6205.01,154351773,PC
6206.01,154576989,PC
6208.01,326475995,PC
6211.01,25758870,PC
6212.01,173671381,PC
6213.01,430751891,PC
6214.01,314088020,PC
6215.01,431114892,PC
6216.01,428317266,PC
6217.01,375116172,PC
6218.01,202283090,PC
6219.01,252585354,PC
6220.01,325653071,PC
6221.01,456910600,PC
6222.01,150907983,PC
6223.01,288144647,PC
6224.01,66726479,PC
6225.01,352147273,PC
6226.01,176789447,PC
6227.01,53874375,PC
6228.01,66788350,PC
6229.01,437736517,PC
6230.01,252610172,PC
6231.01,406783172,PC
6232.01,202087931,PC
6233.01,431660224,PC
6234.01,202282233,PC
6237.01,430431091,PC
6238.01,125489084,PC
6239.01,319294834,PC
6240.01,249776059,PC
6241.01,15654898,PC
6243.01,276250096,PC
6245.01,446157122,PC
6246.01,388505345,PC
6247.01,418301643,PC
6248.01,154304816,PC
6249.01,456260074,PC
6249.02,456260074,PC
6250.01,455737331,PC
6252.01,307734818,PC
6253.01,287152495,PC
6254.01,432758245,PC
6255.01,261135533,PC
6256.01,373017793,PC
6257.01,237204346,PC
6258.01,435878153,PC
6259.01,294497466,PC
6260.01,60984804,PC
6261.01,181748381,PC
6262.01,180575165,PC
6263.01,293547742,PC
6264.01,291471222,PC
6265.01,344927749,PC
6265.02,344927749,PC
6266.01,193023697,PC
6267.01,296737508,PC
6268.01,434477274,PC
6270.01,192976435,PC
6271.01,134528212,PC
6274.01,465933345,PC
6276.01,397362481,PC
6276.02,397362481,PC
6276.03,397362481,PC
6277.01,462206806,PC
6280.01,370877263,PC
6281.01,152569268,PC
6282.01,370009806,PC
6283.01,361218772,PC
6284.01,286763141,PC
6285.01,308778563,PC
6287.01,22712134,PC
6288.01,240714633,PC
6289.01,292469572,PC
6290.01,256576519,PC
6291.01,26390980,PC
6292.01,238751619,PC
6293.01,34977731,PC
6293.02,34977731,PC
6294.01,434813314,PC
6295.01,456171328,PC
6296.01,373894336,PC
6297.01,369907772,PC
6299.01,285505979,PC
6300.01,271747067,PC
6301.01,326809267,PC
6302.01,177712122,PC
6303.01,186810676,PC
6304.01,186989177,PC
6305.01,320505267,PC
6306.01,445370101,PC
6307.01,202869426,PC
6308.01,301414902,PC
6309.01,412887082,PC
6310.01,353893493,PC
6311.01,52260140,PC
6312.01,470724594,PC
6313.01,192487723,PC
6314.01,272218608,PC
6315.01,354742440,PC
6316.01,444753130,PC
6317.01,85281192,PC
6318.01,292852583,PC
6319.01,12980264,PC
6320.01,196474344,PC
6321.01,301991463,PC
6322.01,270132709,PC
6323.01,63586213,PC
6324.01,372207328,PC
6325.01,200775844,PC
6326.01,307201632,PC
6327.01,196973090,PC
6328.01,249884767,PC
6329.01,283845022,PC
6330.01,308120029,PC
6331.01,415875608,PC
6332.01,101133275,PC
6333.01,5724439,PC
6334.01,63718617,PC
6335.01,407156755,PC
6336.01,327126871,PC
6337.01,381591826,PC
6338.01,186715217,PC
6339.01,332496784,PC
6340.01,376765646,PC
6341.01,285328782,PC
6342.01,184739529,PC
6344.01,327093061,PC
6345.01,241062925,PC
6346.01,260040728,PC
6347.01,467690903,PC
6348.01,321258259,PC
6349.01,470450936,PC
6350.01,266609407,PC
6351.01,392674549,PC
6352.01,459102737,PC
6353.01,259810421,PC
6354.01,355418639,PC
6355.01,98613492,PC
6356.01,9136777,PC
6357.01,122881136,PC
6358.01,259708416,PC
6359.01,267617257,PC
6360.01,458987621,PC
6361.01,450308346,PC
6362.01,148514918,PC
6363.01,311284709,PC
6364.01,407517154,PC
6365.01,272994016,PC
6366.01,279851358,PC
6367.01,259502942,PC
6368.01,274002141,PC
6369.01,274472658,PC
637.01,133334108,PC
6370.01,251705938,PC
6371.01,279725262,PC
6372.01,115899725,PC
6373.01,286951368,PC
6374.01,468501184,PC
6375.01,390410937,PC
6376.01,9441591,PC
6378.01,251594291,PC
6379.01,450308271,PC
6380.01,458890024,PC
6381.01,470653603,PC
6382.01,367522211,PC
6383.01,328513434,PC
6384.01,16550540,PC
6385.01,16552586,PC
6386.01,138344895,PC
6387.01,459982699,PC
6388.01,16776356,PC
6389.01,239159011,PC
6390.01,318071201,PC
6391.01,171922657,PC
6392.01,88460991,PC
6393.01,147821208,PC
6394.01,309512152,PC
6395.01,191998744,PC
6397.01,359629653,PC
6399.01,287207371,PC
6400.01,88999533,PC
6401.01,150470555,PC
6402.01,265076459,PC
6403.01,94405787,PC
6404.01,141395223,PC
6405.01,142908390,PC
6406.01,31605271,PC
6407.01,97925605,PC
6408.01,452867348,PC
6409.01,97279971,PC
6410.01,142916753,PC
6411.01,106829921,PC
6412.01,176082442,PC
6413.01,170466784,PC
6414.01,169191182,PC
6415.01,157050713,PC
6416.01,106626059,PC
6417.01,95191643,PC
6418.01,36022284,PC
6419.01,144037593,PC
642.01,79292541,PC
6420.01,143526233,PC
6421.01,107617930,PC
6422.01,140740440,PC
6423.01,141458054,PC
6424.01,98159959,PC
6425.01,107776260,PC
6426.01,142420436,PC
6427.01,22972676,PC
6428.01,238914510,PC
6429.01,348501452,PC
6430.01,50211272,PC
6431.01,54141697,PC
6432.01,141933255,PC
6433.01,266486214,PC
6434.01,32296259,PC
6435.01,60189629,PC
6436.01,290415036,PC
6437.01,139707575,PC
6438.01,332383229,PC
6440.01,348297468,PC
6441.01,422031406,PC
6442.01,97921547,PC
6443.01,125563127,PC
6444.01,97588014,PC
6445.01,323569398,PC
6446.01,122798633,PC
6447.01,347442932,PC
6448.01,320411045,PC
6449.01,168936945,PC
6450.01,47244580,PC
6451.01,150559728,PC
6452.01,7562528,PC
6453.01,66242670,PC
6454.01,146413471,PC
6454.02,146413471,PC
6455.01,255588086,PC
6456.01,270456887,PC
6457.01,328502522,PC
6458.01,2507547,PC
6459.01,238317637,PC
6460.01,93862917,PC
6461.01,123133954,PC
6462.01,453009027,PC
6463.01,180989820,PC
6464.01,190643105,PC
6465.01,184801054,PC
6466.01,186707229,PC
6467.01,385157401,PC
6468.01,180931993,PC
6469.01,4598935,PC
647.01,92992033,PC
6470.01,12061971,PC
6471.01,410901394,PC
6472.01,140706833,PC
6473.01,410303247,PC
6474.01,189097100,PC
6475.01,132314633,PC
6476.01,380528770,PC
6477.01,11927677,PC
6478.01,332657786,PC
6479.01,181208298,PC
6480.01,81089255,PC
6481.01,101225566,PC
6482.01,189300053,PC
6483.01,355449539,PC
6484.01,294394558,PC
6485.01,281286325,PC
6486.01,46772529,PC
6487.01,37754672,PC
6488.01,238124845,PC
6489.01,423445163,PC
649.01,35582553,PC
6490.01,118754987,PC
6491.01,25212199,PC
6492.01,47143972,PC
6493.01,445522339,PC
6494.01,438376091,PC
6495.01,36808091,PC
6496.01,374741750,PC
6497.01,303426966,PC
6498.01,371596277,PC
6499.01,45881495,PC
6500.01,72806004,PC
6501.01,35973654,PC
6502.01,75580659,PC
6503.01,358838026,PC
6504.01,177257073,PC
6505.01,376800517,PC
6506.01,469008497,PC
6507.01,54145416,PC
6508.01,142277868,PC
6509.01,358164738,PC
651.01,72090501,PC
6510.01,361154154,PC
6511.01,303030789,PC
6512.01,72542944,PC
6513.01,29780740,PC
6514.01,439618305,PC
6515.01,101961987,PC
6516.01,446524637,PC
6517.01,5709314,PC
6518.01,139314045,PC
6519.01,188128470,PC
6520.01,382688257,PC
6521.01,382187347,PC
6522.01,71674064,PC
6523.01,167720788,PC
6524.01,356921678,PC
6525.01,147193084,PC
6526.01,57694405,PC
6527.01,437774844,PC
6528.01,363417404,PC
6529.01,54238138,PC
6530.01,49066806,PC
6531.01,297853363,PC
6532.01,72542131,PC
6533.01,464544047,PC
6534.01,459604398,PC
6535.01,46104747,PC
6536.01,280647591,PC
6537.01,80384677,PC
6538.01,306248357,PC
6539.01,310497279,PC
654.01,35009898,PC
6540.01,142171554,PC
6541.01,457337619,PC
6543.01,390151888,PC
6544.01,161738745,PC
6545.01,72504017,PC
6548.01,302212110,PC
6549.01,290777444,PC
6550.01,133850380,PC
6552.01,220460087,PC
6553.01,324422520,PC
6554.01,94483093,PC
6555.01,259606227,PC
6556.01,179739873,PC
6557.01,141074654,PC
6558.01,420529106,PC
6559.01,313671132,PC
6561.01,3728481,PC
6562.01,368713985,PC
6563.01,210441429,PC
6564.01,453668803,PC
6565.01,392914193,PC
6566.01,121560868,PC
6567.01,366316586,PC
6568.01,253126207,PC
6569.01,22560356,PC
6570.01,73310180,PC
6571.01,243550555,PC
6572.01,124617560,PC
6573.01,419503191,PC
6574.01,464542805,PC
6575.01,272251987,PC
6576.01,304363215,PC
6577.01,144321743,PC
6578.01,144077896,PC
6579.01,308010949,PC
658.01,48476907,PC
6580.01,170627138,PC
6581.01,94012094,PC
6582.01,438629686,PC
6583.01,377771417,PC
6584.01,374155286,PC
6585.01,162729620,PC
6586.01,363259409,PC
6587.01,131312528,PC
6588.01,289389326,PC
6589.01,91794828,PC
659.01,48476908,PC
6590.01,72123144,PC
6591.01,463868678,PC
6592.01,398945279,PC
6593.01,241297273,PC
6594.01,49411575,PC
6595.01,361344753,PC
6596.01,306249066,PC
6597.01,131195882,PC
6598.01,22452837,PC
6599.01,166145361,PC
6600.01,325647810,PC
6601.01,167573692,PC
6602.01,392027961,PC
6603.01,90048949,PC
6604.01,56884,PC
6605.01,263207857,PC
6606.01,242532142,PC
6607.01,400968492,PC
6608.01,366315051,PC
6609.01,291668351,PC
6610.01,289076007,PC
6611.01,403368444,PC
6612.01,76706043,PC
6613.01,426904354,PC
6614.01,149179763,PC
6615.01,145804834,PC
6616.01,349503728,PC
6617.01,439381274,PC
6618.01,350432166,PC
6619.01,399195246,PC
6620.01,241592217,PC
6621.01,374908396,PC
6622.01,260539542,PC
6623.01,207937389,PC
6624.01,443199889,PC
6625.01,258409964,PC
6626.01,148691985,PC
6627.01,411463659,PC
6628.01,75650448,PC
6629.01,160442729,PC
663.01,54962195,PC
663.02,54962195,PC
663.03,54962195,PC
6630.01,312612366,PC
6631.01,457446242,PC
6632.01,292349703,PC
6633.01,38584799,PC
6634.01,400491269,PC
6635.01,330424797,PC
6636.01,209054294,PC
6637.01,256124756,PC
6638.01,460316238,PC
6639.01,446918603,PC
6640.01,167654347,PC
6641.01,241525834,PC
6642.01,23111,PC
6643.01,332887363,PC
6644.01,149450435,PC
6645.01,15827263,PC
6646.01,346855283,PC
6647.01,439943973,PC
6648.01,440150441,PC
6649.01,258940847,PC
6650.01,64837857,PC
6651.01,174328045,PC
6652.01,283884522,PC
6653.01,150901009,PC
6654.01,278726770,PC
6655.01,304690618,PC
6655.02,304690618,PC
6657.01,96475638,PC
6658.01,292221593,PC
6659.01,272768631,PC
6660.01,468178519,PC
6661.01,355895977,PC
6662.01,418343229,PC
6663.01,415732733,PC
6664.01,147561732,PC
6665.01,192014454,PC
6666.01,256429408,PC
6667.01,161169240,PC
6668.01,206361691,PC
6669.01,333736132,PC
6670.01,126797048,PC
6671.01,53843023,PC
6672.01,331644554,PC
6673.01,99989903,PC
6674.01,452920657,PC
6675.01,141522677,PC
6676.01,423360793,PC
6677.01,62085710,PC
6678.01,253864764,PC
6679.01,344034178,PC
6680.01,6898572,PC
6682.01,254141733,PC
6683.01,394126269,PC
6684.01,273270473,PC
6685.01,6764171,PC
6687.01,396246765,PC
6688.01,464658144,PC
6689.01,410119093,PC
669.01,124573851,PC
6690.01,149989864,PC
6690.02,149989864,PC
6691.01,382258844,PC
6692.01,324609409,PC
6693.01,35377903,PC
6694.01,27414976,PC
6695.01,118339710,PC
6697.02,441546821,PC
6698.01,5966772,PC
6699.01,341405597,PC
6700.01,167085203,PC
6701.01,349789882,PC
6702.01,179442778,PC
6703.01,255560319,PC
6704.01,342449055,PC
6704.02,342449055,PC
6705.01,379717270,PC
6706.01,411731278,PC
6707.01,287328202,PC
6708.01,269849065,PC
6709.01,20375215,PC
6710.01,143842198,PC
6712.01,192943720,PC
6713.01,428673146,PC
6714.01,261264800,PC
6715.01,460950389,PC
6716.01,112115898,PC
6717.01,34986694,PC
6718.01,405428714,PC
6721.01,253917292,PC
6722.01,220524097,PC
6723.01,370010846,PC
6724.01,261646133,PC
6725.01,150320610,PC
6727.01,47482754,PC
6728.01,287326127,PC
6729.01,426032475,PC
6729.02,426032475,PC
6730.01,382521776,PC
6731.01,9032367,PC
6732.01,349891396,PC
6733.01,221566773,PC
6734.01,412666676,PC
6735.01,76899250,PC
6736.01,324150445,PC
6737.01,171886633,PC
6738.01,89417257,PC
6739.01,91324328,PC
6740.01,174070181,PC
6741.01,263203229,PC
6742.01,307232923,PC
6743.01,361403927,PC
6744.01,345056639,PC
6745.01,301247383,PC
6746.01,367900542,PC
6747.01,343717397,PC
6748.01,421056636,PC
6749.01,426901646,PC
6750.01,299876474,PC
6751.01,381448973,PC
6752.01,87422071,PC
6753.01,301248781,PC
6754.01,261192051,PC
6755.01,381468938,PC
6756.01,314193010,PC
6757.01,89659632,PC
6758.01,383313006,PC
6759.01,57011946,PC
676.01,219187649,PC
6760.01,361467239,PC
6761.01,234540647,PC
6762.01,360224870,PC
6763.01,96829917,PC
6765.01,420369105,PC
6766.01,311856080,PC
6767.01,90156362,PC
6768.01,365952328,PC
6769.01,304430662,PC
6770.01,375297961,PC
6771.01,61621800,PC
6772.01,469813927,PC
6773.01,355138852,PC
6774.01,79660831,PC
6775.01,100263315,PC
6776.01,344552721,PC
6777.01,32443914,PC
6778.01,421990278,PC
6779.01,467931774,PC
678.01,294395926,PC
6780.01,419738713,PC
6781.01,411955845,PC
6782.01,254209017,PC
6783.01,291013124,PC
6784.01,253857911,PC
6785.01,219978369,PC
6786.01,253788533,PC
6787.01,201658484,PC
6788.01,319568755,PC
6789.01,90935909,PC
6790.01,129458276,PC
6791.01,101272159,PC
6792.01,326327260,PC
6793.01,352438619,PC
6794.01,408609355,PC
6795.01,269372232,PC
6796.01,32046665,PC
6797.01,164249928,PC
6798.01,290403522,PC
6799.01,387295547,PC
6800.01,254174907,PC
6801.01,90935995,PC
6802.01,262470965,PC
6803.01,166495921,PC
6804.01,100264497,PC
6805.01,112989868,PC
6807.01,441076258,PC
6808.01,261680542,PC
6809.01,29821723,PC
681.01,410450228,PC
6810.01,214515989,PC
6811.01,129711632,PC
6812.01,92443533,PC
6813.01,364267778,PC
6814.01,211352962,PC
6815.01,233964924,PC
6816.01,278525028,PC
6817.01,402027382,PC
6818.01,281666033,PC
6819.01,327917279,PC
6820.01,350821320,PC
6822.01,261679541,PC
6823.01,259884973,PC
6824.01,197642926,PC
6825.01,197598125,PC
6826.01,55450156,PC
6827.01,302453291,PC
6828.01,278666476,PC
6829.01,469967533,PC
6830.01,29430403,PC
6831.01,380884709,PC
6832.01,8995204,PC
6837.01,262584907,PC
6839.01,126982911,PC
684.01,462162948,PC
6840.01,380886534,PC
6841.01,257467784,PC
6842.01,58858008,PC
6843.01,369474541,PC
6844.01,311086350,PC
6845.01,399571743,PC
6846.01,254296853,PC
6847.01,150063444,PC
6848.01,230982415,PC
6850.01,9166136,PC
6851.01,350861689,PC
6852.01,166671025,PC
6853.01,197808753,PC
6854.01,55363630,PC
6855.01,274017513,PC
6856.01,254301731,PC
6857.01,281596890,PC
6858.01,201254754,PC
6859.01,237909527,PC
686.01,339857675,PC
6860.01,36646052,PC
6861.01,293267224,PC
6862.01,408508003,PC
6863.01,419957314,PC
6864.01,25959926,PC
6865.01,405269313,PC
6866.01,344224831,PC
6867.01,405230669,PC
6868.01,408506314,PC
6869.01,28872266,PC
687.01,74534430,PC
6870.01,58726656,PC
6871.01,426471754,PC
6873.01,67395329,PC
6875.01,403693870,PC
6876.01,377024332,PC
6879.01,364955057,PC
6880.01,4486230,PC
6881.01,431899136,PC
6884.01,156514476,PC
6885.01,154067753,PC
6886.01,397053253,PC
6887.01,39174810,PC
6888.01,312543349,PC
6889.01,282794970,PC
6890.01,5364106,PC
6891.01,165312726,PC
6892.01,253054954,PC
6893.01,272125414,PC
6894.01,67512645,PC
6895.01,252537013,PC
6896.01,9707944,PC
6897.01,89043973,PC
6898.01,441158994,PC
6899.01,139879080,PC
6900.01,140893722,PC
6901.01,262928973,PC
6902.01,167656187,PC
6903.01,9216075,PC
6904.01,387294150,PC
6905.01,354846183,PC
6906.01,195192253,PC
6907.01,198185513,PC
6908.01,197039766,PC
6909.01,252913663,PC
6910.01,288471046,PC
6911.01,428812049,PC
6912.01,67181830,PC
6913.01,121070864,PC
6914.01,59369068,PC
6915.01,367439938,PC
6916.01,264159776,PC
6917.01,47220926,PC
6918.01,365509373,PC
6919.01,69054388,PC
6920.01,84126162,PC
6921.01,58474992,PC
6922.01,114422211,PC
6923.01,418184767,PC
6924.01,91777086,PC
6925.01,57147191,PC
6926.01,76731445,PC
6927.01,67349298,PC
6928.01,45376816,PC
6929.01,49524528,PC
6930.01,462507821,PC
6931.01,307375528,PC
6932.01,63307816,PC
6933.01,78290597,PC
6934.01,19560484,PC
6935.01,270048796,PC
6936.01,63082902,PC
6937.01,294434193,PC
6938.01,114600571,PC
6939.01,88929544,PC
6940.01,421006834,PC
6941.01,74389253,PC
6942.01,238506223,PC
6943.01,262137985,PC
6944.01,421005422,PC
6945.01,392022763,PC
6946.01,14435301,PC
6947.01,457039843,PC
6949.01,45905504,PC
695.01,55559618,PC
6950.01,165965790,PC
6951.01,83180637,PC
6954.01,443607377,PC
6955.01,81963214,PC
6956.01,294350792,PC
6957.01,30853990,PC
6958.01,219108677,PC
6959.01,230013442,PC
6960.01,204496071,PC
6961.01,404715325,PC
6963.01,56658270,PC
6964.01,243208884,PC
6965.01,80224448,PC
6965.02,80224448,PC
6966.01,243030574,PC
6968.01,121990418,PC
6969.01,17129975,PC
6969.02,17129975,PC
6971.01,354031707,PC
6972.01,219824470,PC
6973.01,427765233,PC
6974.01,348684814,PC
6976.01,5972036,PC
6978.01,320847025,PC
698.01,141527579,PC
6980.01,422912527,PC
6981.01,443823169,PC
6982.01,113921235,PC
6983.01,368628986,PC
6985.01,59490344,PC
6986.01,366302410,PC
6987.01,21035365,PC
6988.01,70897115,PC
6989.01,261141602,PC
699.01,149302744,PC
699.02,149302744,PC
699.03,149302744,PC
6990.01,353302490,PC
6991.01,440562226,PC
6992.01,259330386,PC
6993.01,408656366,PC
6994.01,55390413,PC
6995.01,383829317,PC
6996.01,41875043,PC
6997.01,357858008,PC
6998.01,350733403,PC
6999.01,444977814,PC
7000.01,154926644,PC
7001.01,85113291,PC
7002.01,317290270,PC
7003.01,219707850,PC
7004.01,390207998,PC
7005.01,99834321,PC
7006.01,343336312,PC
7007.01,289441015,PC
7008.01,335661164,PC
7009.01,405837291,PC
7010.01,233867481,PC
7011.01,167631701,PC
7012.01,322369867,PC
7013.01,67246795,PC
7014.01,158657991,PC
7015.01,11894726,PC
7016.01,16740548,PC
7017.01,1881298619,PC
7018.01,156512187,PC
7019.01,366119858,PC
702.01,237914496,PC
7020.01,233287217,PC
7021.01,233855268,PC
7022.01,125366299,PC
7023.01,230856987,PC
7024.01,354032153,PC
7025.01,219803922,PC
7026.01,219809549,PC
7027.01,164783371,PC
7028.01,416195843,PC
7029.01,446166017,PC
703.01,237928815,PC
703.02,237928815,PC
7030.01,430930679,PC
7031.01,284592989,PC
705.01,391904697,PC
706.01,219345200,PC
707.01,167342439,PC
707.02,167342439,PC
709.02,396720998,PC
711.01,38510224,PC
711.02,38510224,PC
713.01,167600516,PC
713.02,167600516,PC
714.01,219195044,PC
714.02,219195044,PC
721.01,38571020,PC
722.01,38509907,PC
723.01,177077336,PC
724.01,339961200,PC
727.01,149788158,PC
727.02,149788158,PC
729.01,144138509,PC
734.01,146846569,PC
738.01,260304800,PC
739.01,279425357,PC
740.01,310009611,PC
741.01,359271092,PC
743.01,434486077,PC
746.01,167418903,PC
754.01,72985822,PC
756.01,73649615,PC
757.01,130924120,PC
761.01,165317334,PC
761.02,165317334,PC
762.01,178709444,PC
771.01,277634430,PC
772.01,286864983,PC
772.02,286864983,PC
777.01,334305570,PC
779.01,374095457,PC
782.01,429358906,PC
783.01,451645081,PC
785.01,374829238,PC
786.01,375059587,PC
786.02,375059587,PC
787.01,350584963,PC
788.01,349829627,PC
789.01,300710077,PC
789.02,300710077,PC
789.03,300710077,PC
790.01,308994098,PC
790.02,308994098,PC
790.03,308994098,PC
791.01,306472057,PC
791.02,306472057,PC
794.01,299945285,PC
795.01,278895705,PC
797.01,271596225,PC
797.02,271596225,PC
797.03,271596225,PC
799.01,255685030,PC
801.01,177258735,PC
802.01,167303382,PC
804.01,41227743,PC
805.01,38460940,PC
806.01,33831980,PC
807.01,30853470,PC
808.01,30122649,PC
810.01,388106759,PC
810.02,388106759,PC
811.01,100757807,PC
812.01,363914762,PC
815.01,102840239,PC
815.02,102840239,PC
823.01,158978373,PC
829.01,276128561,PC
830.01,281924357,PC
835.01,405700729,PC
841.01,238932509,PC
842.01,141768070,PC
847.01,231289421,PC
851.01,40083958,PC
852.01,29918916,PC
853.01,138727432,PC
855.01,269558487,PC
859.01,150430484,PC
860.01,321011127,PC
862.01,309254930,PC
863.01,238898571,PC
864.01,231728511,PC
867.01,358460246,PC
870.01,219229644,PC
871.01,219344917,PC
872.01,220459826,PC
872.02,220459826,PC
873.01,237920046,PC
874.01,232025086,PC
875.01,14165625,PC
876.01,32497972,PC
880.01,34077285,PC
880.02,34077285,PC
880.03,34077285,PC
883.01,123846039,PC
893.01,123958679,PC
899.01,177162886,PC
900.01,210873792,PC
901.01,214361331,PC
903.01,238197638,PC
906.01,298372701,PC
907.01,305424003,PC
912.01,406941612,PC
917.01,207237016,PC
921.01,278775625,PC
924.01,382068562,PC
926.01,176796997,PC
929.01,175532955,PC
930.01,100921768,PC
931.01,206474443,PC
932.01,260417932,PC
932.02,260417932,PC
933.01,260130483,PC
934.01,220475245,PC
936.01,278198753,PC
938.01,332660150,PC
939.01,67772767,PC
941.01,408137826,PC
943.01,399871011,PC
945.01,167714792,PC
952.01,319312479,PC
963.01,25799609,PC
970.01,174599051,PC
978.01,73038411,PC
990.01,88684250,PC
991.01,7561203,PC
993.01,259353953,PC
